value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Тип дома,Этажность,Строительная серия,Высота потолков,Газоснабжение,Отопление,Тип перекрытий,Подъездов,Количество лифтов,Мусоропроводов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Фонд капитального ремонта,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,Number of queries,all_goods_cpi,rent_cpi,cum_goods_cpi,cum_rent_cpi,cumprod,discounted_value
185714.0,2020-03-01,185 714 ₽/м²,89,"Москва, пос. Завода Мосрентген, 15",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+15&totalArea=60.3&roomsCount=3&offerId=309818928&floor=floorLast&repairType=repairTypeCosmetic,1976,Кирпичный,9,1-447,2.5,Центральное,Центральное,Железобетонные,1.0,1 пассажирский,1,54.0,Нет,Нет,Нет,Нет,,1658.0,1660.0,4127.0,Генерала Тюленева,Тютчевская,Саларьево,1658.0,Генерала Тюленева,4127.0,Саларьево,2469.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,185714.0
185873.0,2020-03-01,185 873 ₽/м²,39,"Москва, улица Теплый Стан, 27",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+27&totalArea=54.0&roomsCount=2&offerId=311120890&floor=floorLast&repairType=repairTypeCosmetic,1981,,16,,2.64,Отсутствует,Центральное,Железобетонные,8.0,16 пассажирских,8,510.0,Нет,Нет,Да,Нет,На счете регионального оператора,669.0,2243.0,3620.0,Генерала Тюленева,Тёплый Стан,Коньково,669.0,Генерала Тюленева,2243.0,Тёплый Стан,1574.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,185873.0
181048.0,2020-03-01,181 048 ₽/м²,90,"Москва, улица Генерала Тюленева, 27",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+27&totalArea=52.1&roomsCount=2&offerId=302329954&floor=floorOther&repairType=repairTypeCosmetic,1979,,16,,2.48,Отсутствует,Центральное,Другие,2.0,4 пассажирских,2,207.0,Нет,Нет,Да,Нет,На счете регионального оператора,1140.0,1258.0,2234.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1140.0,Генерала Тюленева,1258.0,Тёплый Стан,118.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,181048.0
180455.0,2020-03-01,180 455 ₽/м²,38,"Москва, улица Теплый Стан, 25К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A4&totalArea=62.0&roomsCount=3&offerId=288824068&floor=floorOther&repairType=repairTypeCosmetic,1973,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,809.0,2518.0,2523.0,Генерала Тюленева,Тютчевская,Тёплый Стан,809.0,Генерала Тюленева,2523.0,Тёплый Стан,1714.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,180455.0
182692.0,2020-03-01,182 692 ₽/м²,53,"Москва, улица Генерала Тюленева, 11",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+11&totalArea=64.0&roomsCount=3&offerId=310743428&floor=floorOther&repairType=repairTypeCosmetic,1974,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,534.0,1792.0,2085.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2085.0,Тёплый Стан,1551.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,182692.0
184286.0,2020-03-01,184 286 ₽/м²,54,"Москва, улица Генерала Тюленева, 7К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+7%D0%9A1&totalArea=61.0&roomsCount=3&offerId=311126074&floor=floorOther&repairType=repairTypeCosmetic,1973,Панельный,9,,2.64,Центральное,Центральное,Железобетонные,12.0,12 пассажирских,12,429.0,Нет,Нет,Да,Нет,На счете регионального оператора,598.0,1877.0,2194.0,Генерала Тюленева,Тютчевская,Тёплый Стан,598.0,Генерала Тюленева,2194.0,Тёплый Стан,1596.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,184286.0
163725.0,2020-03-01,163 725 ₽/м²,56,"Москва, улица Генерала Тюленева, 15",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+15&totalArea=51.3&roomsCount=2&offerId=311160192&floor=floorOther&repairType=repairTypeWithout,1974,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,534.0,1757.0,2311.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2311.0,Тёплый Стан,1777.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,163725.0
180871.0,2020-03-01,180 871 ₽/м²,57,"Москва, улица Генерала Тюленева, 17",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+17&totalArea=51.0&roomsCount=2&offerId=302404390&floor=floorOther&repairType=repairTypeCosmetic,1974,Блочный,12,,2.48,Отсутствует,Центральное,Железобетонные,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,669.0,1699.0,2408.0,Генерала Тюленева,Тютчевская,Тёплый Стан,669.0,Генерала Тюленева,2408.0,Тёплый Стан,1739.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,180871.0
223540.0,2020-03-01,223 540 ₽/м²,6,"Москва, улица Саморы Машела, 4К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A3&totalArea=81.1&roomsCount=3&offerId=309936581&floor=floorOne&repairType=repairTypeWithout,2002,Панельный,9,П-46М,2.64,Отсутствует,Центральное,Другие,4.0,"4 пассажирских, 4 грузовых",2,122.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1106.0,2607.0,2739.0,Университет Дружбы Народов,Коньково,Тропарёво,1106.0,Университет Дружбы Народов,2607.0,Коньково,1501.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,223540.0
190889.0,2020-03-01,190 889 ₽/м²,76,"Москва, улица Академика Волгина, 25К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+25%D0%9A2&totalArea=64.0&roomsCount=3&offerId=313715861&floor=floorOther&repairType=repairTypeCosmetic,1969,Панельный,9,,,Центральное,Центральное,Железобетонные,7.0,7 пассажирских,7,251.0,Нет,Нет,Нет,Нет,,984.0,1114.0,1450.0,Университет Дружбы Народов,Беляево,Коньково,984.0,Университет Дружбы Народов,1114.0,Беляево,130.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,190889.0
306530.0,2020-03-01,306 530 ₽/м²,79,"Москва, улица Островитянова, 11К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+11%D0%9A1&totalArea=120.0&roomsCount=4&offerId=303619557&floor=floorOther&repairType=repairTypeDesign,2004,Монолитный,16,Индивидуальный проект,3.0,Центральное,Центральное,Железобетонные,1.0,2 пассажирских,1,50.0,Нет,Нет,Нет,Нет,,1241.0,1397.0,2357.0,Университет Дружбы Народов,Коньково,Беляево,1241.0,Университет Дружбы Народов,1397.0,Коньково,156.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,306530.0
235209.0,2020-03-01,235 209 ₽/м²,74,"Москва, улица Академика Волгина, 19",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+19&totalArea=65.0&roomsCount=3&offerId=312577524&floor=floorOther&repairType=repairTypeCosmetic,1971,Панельный,12,,2.64,Отсутствует,Центральное,Железобетонные,3.0,6 пассажирских,3,143.0,Нет,Нет,Нет,Нет,На специальном счете организации,473.0,1124.0,2031.0,Университет Дружбы Народов,Беляево,Калужская,473.0,Университет Дружбы Народов,1124.0,Беляево,651.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,235209.0
212603.0,2020-03-01,212 603 ₽/м²,7,"Москва, Миклухо-Маклая улица, 27К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%9C%D0%B8%D0%BA%D0%BB%D1%83%D1%85%D0%BE-%D0%9C%D0%B0%D0%BA%D0%BB%D0%B0%D1%8F+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+27%D0%9A1&totalArea=73.8&roomsCount=3&offerId=308129789&floor=floorOther&repairType=repairTypeWithout,1981,,16,,2.64,Отсутствует,Центральное,Другие,2.0,4 пассажирских,2,126.0,Нет,Нет,Нет,Нет,,825.0,1180.0,2075.0,Университет Дружбы Народов,Беляево,Калужская,825.0,Университет Дружбы Народов,1180.0,Беляево,355.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,212603.0
232089.0,2020-03-01,232 089 ₽/м²,73,"Москва, улица Академика Опарина, 4к1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%9E%D0%BF%D0%B0%D1%80%D0%B8%D0%BD%D0%B0%2C+4%D0%BA1&totalArea=54.0&roomsCount=1&offerId=313034357&floor=floorOther&repairType=repairTypeDesign,2010,Панельный,16,Индивидуальный проект,2.7,Отсутствует,Центральное,Железобетонные,8.0,"13 пассажирских, 3 грузовых",8,416.0,Нет,Нет,Да,Да,,475.0,2167.0,3113.0,Университет Дружбы Народов,Коньково,Тропарёво,475.0,Университет Дружбы Народов,2167.0,Коньково,1692.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,232089.0
180545.0,2020-03-01,180 545 ₽/м²,72,"Москва, пос. Завода Мосрентген, 29",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+29&totalArea=33.9&roomsCount=1&offerId=311586464&floor=floorOther&repairType=repairTypeWithout,1973,Кирпичный,9,1-447,2.5,Центральное,Центральное,Железобетонные,1.0,1 пассажирский,1,54.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1597.0,1603.0,4054.0,Тютчевская,Генерала Тюленева,Саларьево,1597.0,Тютчевская,4054.0,Саларьево,2457.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,180545.0
123077.0,2020-03-01,123 077 ₽/м²,70,"Москва, пос. Завода Мосрентген, 33",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+33&totalArea=51.4&roomsCount=2&offerId=303243667&floor=floorOther&repairType=repairTypeEuro,1991,Панельный,12,,,Отсутствует,Центральное,Железобетонные,4.0,8 пассажирских,4,187.0,Нет,Нет,Нет,Нет,,1552.0,3558.0,3969.0,Тютчевская,Корниловская,Саларьево,1552.0,Тютчевская,3558.0,Корниловская,2006.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,123077.0
243797.0,2020-03-01,243 797 ₽/м²,5,"Москва, улица Обручева, 28К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A7&totalArea=75.9&roomsCount=3&offerId=310793059&floor=floorOther&repairType=repairTypeCosmetic,2005,Панельный,17,П-44,2.75,Отсутствует,Центральное,Другие,3.0,"3 пассажирских, 3 грузовых",3,195.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1060.0,1542.0,1752.0,Университет Дружбы Народов,Калужская,Воронцовская,1060.0,Университет Дружбы Народов,1542.0,Калужская,482.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,243797.0
148487.0,2020-03-01,148 487 ₽/м²,68,"Москва, пос. Завода Мосрентген, 35",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+35&totalArea=54.0&roomsCount=1&offerId=312231467&floor=floorTwo&repairType=repairTypeDesign,2013,Монолитный,16,,2.8,Отсутствует,Центральное,Железобетонные,3.0,"3 пассажирских, 3 грузовых",3,200.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1319.0,1581.0,4583.0,Генерала Тюленева,Тютчевская,Саларьево,1319.0,Генерала Тюленева,4583.0,Саларьево,3264.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,148487.0
155028.0,2020-03-01,155 028 ₽/м²,95,"Москва, улица Теплый Стан, 21К6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic,1973,,9,,2.64,Центральное,Центральное,Другие,8.0,8 пассажирских,8,287.0,Нет,Нет,Да,Нет,На счете регионального оператора,669.0,2301.0,2408.0,Генерала Тюленева,Тютчевская,Тёплый Стан,669.0,Генерала Тюленева,2408.0,Тёплый Стан,1739.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,155028.0
229891.0,2020-03-01,229 891 ₽/м²,18,"Москва, улица Академика Волгина, 15К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+15%D0%9A1&totalArea=63.0&roomsCount=3&offerId=300302109&floor=floorOther&repairType=repairTypeEuro,1971,Панельный,12,II-57,2.64,Отсутствует,Центральное,Железобетонные,3.0,6 пассажирских,3,143.0,Нет,Нет,Да,Нет,На специальном счете у регионального оператора,715.0,1354.0,1952.0,Университет Дружбы Народов,Беляево,Воронцовская,715.0,Университет Дружбы Народов,1354.0,Беляево,639.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,229891.0
136552.0,2020-03-01,136 552 ₽/м²,66,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+1&totalArea=67.4&roomsCount=2&offerId=309636118&floor=floorOther&repairType=repairTypeCosmetic,1900,Панельный,10,Индивидуальный проект,,Отсутствует,Центральное,Железобетонные,4.0,4 пассажирских,4,160.0,Нет,Нет,Нет,Нет,На счете регионального оператора,970.0,2738.0,4077.0,Тютчевская,Корниловская,Саларьево,970.0,Тютчевская,2738.0,Корниловская,1768.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,136552.0
170370.0,2020-03-01,170 370 ₽/м²,65,"Москва, улица Генерала Тюленева, 25",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+25&totalArea=51.5&roomsCount=2&offerId=309890288&floor=floorOther&repairType=repairTypeCosmetic,1978,,16,,2.48,Отсутствует,Центральное,Другие,2.0,4 пассажирских,2,205.0,Нет,Нет,Да,Нет,На счете регионального оператора,1081.0,1361.0,2057.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1081.0,Генерала Тюленева,1361.0,Тёплый Стан,280.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,170370.0
245536.0,2020-03-01,245 536 ₽/м²,81,"Москва, улица Обручева, 4К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=44.6&roomsCount=2&offerId=303885699&floor=floorOther&repairType=repairTypeCosmetic,1967,,18,Индивидуальный проект,2.7,Отсутствует,,Другие,3.0,"3 пассажирских, 3 грузовых",,191.0,Нет,Нет,Нет,Нет,,1624.0,2125.0,3488.0,Университет Дружбы Народов,Новаторская,Юго-Западная,1624.0,Университет Дружбы Народов,2125.0,Новаторская,501.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,245536.0
151247.0,2020-03-01,151 247 ₽/м²,63,"Москва, улица Теплый Стан, 15К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A5&totalArea=61.5&roomsCount=3&offerId=294319016&floor=floorOther&repairType=repairTypeWithout,1973,,12,,2.48,Отсутствует,Центральное,Другие,3.0,6 пассажирских,3,168.0,Нет,Нет,Да,Нет,На счете регионального оператора,608.0,1265.0,2222.0,Генерала Тюленева,Тёплый Стан,Тютчевская,608.0,Генерала Тюленева,1265.0,Тёплый Стан,657.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,151247.0
228286.0,2020-03-01,228 286 ₽/м²,10,"Москва, улица Саморы Машела, 4К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign,2002,Монолитный,9,П-46М,2.64,Отсутствует,Центральное,Другие,3.0,"6 пассажирских, 3 грузовых",3,87.0,Нет,Нет,Нет,Нет,На счете регионального оператора,1213.0,2467.0,2599.0,Университет Дружбы Народов,Коньково,Тропарёво,1213.0,Университет Дружбы Народов,2467.0,Коньково,1254.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,228286.0
280606.0,2020-03-01,280 606 ₽/м²,82,"Москва, Ленинский проспект, 111к1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%2C+111%D0%BA1&totalArea=161.1&roomsCount=3&offerId=302152670&floor=floorOther&repairType=repairTypeDesign,2010,Монолитный,51,Индивидуальный проект,3.0,Отсутствует,Центральное,Железобетонные,4.0,20 пассажирских,,662.0,Нет,Нет,Да,Да,На специальном счете организации,2252.0,2559.0,3615.0,Новаторская,Новаторская,Юго-Западная,2252.0,Новаторская,2252.0,Новаторская,0.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,280606.0
187500.0,2020-03-01,187 500 ₽/м²,61,"Москва, улица Теплый Стан, 13К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+13%D0%9A1&totalArea=58.8&roomsCount=2&offerId=308746096&floor=floorOther&repairType=repairTypeEuro,1982,Панельный,17,,,Отсутствует,Центральное,Железобетонные,4.0,8 пассажирских,4,271.0,Нет,Нет,Да,Нет,На счете регионального оператора,299.0,1075.0,2466.0,Генерала Тюленева,Тёплый Стан,Тютчевская,299.0,Генерала Тюленева,1075.0,Тёплый Стан,776.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,187500.0
195135.0,2020-03-01,195 135 ₽/м²,60,"Москва, улица Теплый Стан, 15К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A1&totalArea=63.5&roomsCount=2&offerId=301855337&floor=floorOther&repairType=repairTypeWithout,1981,Блочный,16,П-44,2.64,,Центральное,Железобетонные,3.0,"3 пассажирских, 3 грузовых",,191.0,Нет,Нет,Нет,Нет,,299.0,1075.0,2466.0,Генерала Тюленева,Тёплый Стан,Тютчевская,299.0,Генерала Тюленева,1075.0,Тёплый Стан,776.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,195135.0
242351.0,2020-03-01,242 351 ₽/м²,11,"Москва, улица Саморы Машела, 2А",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+2%D0%90&totalArea=120.0&roomsCount=3&offerId=309980787&floor=floorOther&repairType=repairTypeDesign,2018,Монолитный,7,,3.0,,,,,1 пассажирский,,,Нет,Нет,Нет,Нет,,998.0,2498.0,2809.0,Университет Дружбы Народов,Беляево,Коньково,998.0,Университет Дружбы Народов,2498.0,Беляево,1500.0,145.0,1.0048,1.0,1.01204676832,1.0,1.0,242351.0
