"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","weights","subclass"
253950,"2023-05-01","253 950 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.5821,160514.506036281,10085,1,1,"500"
247793,"2023-06-01","247 793 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6062,154272.817830905,14051,1,1,"501"
252759,"2023-07-01","252 759 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6062,157364.587224505,9180,1,1,"502"
264451,"2023-08-01","264 451 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6062,164643.879965135,11598,1,1,"503"
255263,"2023-09-01","255 263 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6539,154340.044742729,10264,1,1,"504"
250000,"2023-10-01","250 000 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6539,151157.869278675,14628,1,1,"505"
316759,"2023-12-01","316 759 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.7045,185836.902317395,13278,1,1,"506"
293261,"2024-01-01","293 261 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.7045,172051.041361103,19351,1,1,"507"
293750,"2024-02-01","293 750 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.7045,172337.92901144,15252,1,1,"508"
302632,"2024-03-01","302 632 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6694,181281.897687792,15879,1,1,"509"
305176,"2024-04-01","305 176 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6694,182805.798490476,10367,1,1,"510"
307325,"2024-05-01","307 325 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6694,184093.087336768,12641,1,1,"511"
313993,"2024-06-01","313 993 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.7547,178943.979027754,21350,1,1,"512"
331140,"2024-09-01","331 140 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6769,197471.524837498,78510,1,1,"513"
305285,"2024-10-01","305 285 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6769,182053.19339257,19733,1,1,"514"
304836,"2024-11-01","304 836 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6769,181785.437414276,17202,1,1,"515"
294289,"2024-12-01","294 289 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6248,181123.215164943,38138,1,1,"516"
298633,"2025-01-01","298 633 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6248,183796.774987691,20747,1,1,"517"
295526,"2025-02-01","295 526 ₽/м²",34,"Москва, улица Теплый Стан, 25К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Железобетонные",4,"8 пассажирских",255,"Нет","Нет","Нет","Нет",473,2061,2517,"Генерала Тюленева","Тёплый Стан","Тютчевская",473,"Генерала Тюленева",2061,"Тёплый Стан",1588,1.6248,181884.539635647,15638,1,1,"518"
181818,"2020-03-01","181 818 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1,181818,145,1,1,"519"
189200,"2020-05-01","189 200 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1,189200,89,1,1,"520"
185502,"2020-06-01","185 502 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.0508,176534.069280548,140,1,1,"521"
184677,"2020-07-01","184 677 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.0508,175748.953178531,285,1,1,"522"
188605,"2020-08-01","188 605 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.0508,179487.057480015,231,1,1,"523"
189414,"2020-09-01","189 414 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.1582,163541.702642031,165,1,1,"524"
227001,"2020-10-01","227 001 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.1582,195994.646865826,171,1,1,"525"
242794,"2020-11-01","242 794 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.1582,209630.461060266,1252,1,1,"526"
205000,"2020-12-01","205 000 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2571,163073.741150266,3965,1,1,"527"
195889,"2021-01-01","195 889 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2571,155826.107708217,4242,1,1,"528"
195889,"2021-02-01","195 889 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2571,155826.107708217,2360,1,1,"529"
212023,"2021-03-01","212 023 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2618,168032.176256142,5047,1,1,"530"
218487,"2021-04-01","218 487 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2618,173155.016642891,4886,1,1,"531"
242857,"2021-05-01","242 857 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.2618,192468.695514345,3581,1,1,"532"
219010,"2021-06-01","219 010 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.3949,157007.670800774,8302,1,1,"533"
193388,"2021-07-01","193 388 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.3949,138639.328984157,15217,1,1,"534"
