value,reportDate,prettyValue,realty_id
274158.0,2023-03-01,274 158 ₽/м²,49
291810.0,2023-04-01,291 810 ₽/м²,49
290929.0,2023-05-01,290 929 ₽/м²,49
292217.0,2023-06-01,292 217 ₽/м²,49
302245.0,2023-07-01,302 245 ₽/м²,49
302245.0,2023-08-01,302 245 ₽/м²,49
299914.0,2023-09-01,299 914 ₽/м²,49
304536.0,2023-10-01,304 536 ₽/м²,49
305364.0,2023-11-01,305 364 ₽/м²,49
300492.0,2023-12-01,300 492 ₽/м²,49
284200.0,2024-01-01,284 200 ₽/м²,49
299269.0,2024-02-01,299 269 ₽/м²,49
311564.0,2024-03-01,311 564 ₽/м²,49
309774.0,2024-04-01,309 774 ₽/м²,49
309774.0,2024-05-01,309 774 ₽/м²,49
315535.0,2024-06-01,315 535 ₽/м²,49
318773.0,2024-07-01,318 773 ₽/м²,49
318706.0,2024-08-01,318 706 ₽/м²,49
318870.0,2024-09-01,318 870 ₽/м²,49
316916.0,2024-10-01,316 916 ₽/м²,49
308038.0,2024-11-01,308 038 ₽/м²,49
309565.0,2024-12-01,309 565 ₽/м²,49
318968.0,2025-01-01,318 968 ₽/м²,49
176275.0,2020-02-01,176 275 ₽/м²,50
176275.0,2020-03-01,176 275 ₽/м²,50
195722.0,2020-04-01,195 722 ₽/м²,50
195722.0,2020-05-01,195 722 ₽/м²,50
188235.0,2020-06-01,188 235 ₽/м²,50
200195.0,2020-07-01,200 195 ₽/м²,50
225000.0,2020-09-01,225 000 ₽/м²,50
239385.0,2020-10-01,239 385 ₽/м²,50
251724.0,2021-03-01,251 724 ₽/м²,50
251724.0,2021-04-01,251 724 ₽/м²,50
252868.0,2021-05-01,252 868 ₽/м²,50
262032.0,2021-06-01,262 032 ₽/м²,50
302632.0,2021-09-01,302 632 ₽/м²,50
302632.0,2021-10-01,302 632 ₽/м²,50
252362.0,2021-12-01,252 362 ₽/м²,50
259046.0,2022-01-01,259 046 ₽/м²,50
261845.0,2022-02-01,261 845 ₽/м²,50
273468.0,2022-04-01,273 468 ₽/м²,50
300268.0,2022-05-01,300 268 ₽/м²,50
293342.0,2022-07-01,293 342 ₽/м²,50
290855.0,2022-08-01,290 855 ₽/м²,50
277166.0,2022-09-01,277 166 ₽/м²,50
278339.0,2022-10-01,278 339 ₽/м²,50
284708.0,2022-11-01,284 708 ₽/м²,50
282520.0,2022-12-01,282 520 ₽/м²,50
270799.0,2023-01-01,270 799 ₽/м²,50
268421.0,2023-02-01,268 421 ₽/м²,50
268421.0,2023-03-01,268 421 ₽/м²,50
281410.0,2023-04-01,281 410 ₽/м²,50
253950.0,2023-05-01,253 950 ₽/м²,50
247793.0,2023-06-01,247 793 ₽/м²,50
252759.0,2023-07-01,252 759 ₽/м²,50
264451.0,2023-08-01,264 451 ₽/м²,50
255263.0,2023-09-01,255 263 ₽/м²,50
250000.0,2023-10-01,250 000 ₽/м²,50
316759.0,2023-12-01,316 759 ₽/м²,50
293261.0,2024-01-01,293 261 ₽/м²,50
293750.0,2024-02-01,293 750 ₽/м²,50
302632.0,2024-03-01,302 632 ₽/м²,50
305176.0,2024-04-01,305 176 ₽/м²,50
307325.0,2024-05-01,307 325 ₽/м²,50
313993.0,2024-06-01,313 993 ₽/м²,50
331140.0,2024-09-01,331 140 ₽/м²,50
305285.0,2024-10-01,305 285 ₽/м²,50
304836.0,2024-11-01,304 836 ₽/м²,50
294289.0,2024-12-01,294 289 ₽/м²,50
333357.0,2025-01-01,333 357 ₽/м²,50
181818.0,2020-02-01,181 818 ₽/м²,51
181818.0,2020-03-01,181 818 ₽/м²,51
189200.0,2020-05-01,189 200 ₽/м²,51
185502.0,2020-06-01,185 502 ₽/м²,51
184677.0,2020-07-01,184 677 ₽/м²,51
188605.0,2020-08-01,188 605 ₽/м²,51
189414.0,2020-09-01,189 414 ₽/м²,51
227001.0,2020-10-01,227 001 ₽/м²,51
242794.0,2020-11-01,242 794 ₽/м²,51
205000.0,2020-12-01,205 000 ₽/м²,51
195889.0,2021-01-01,195 889 ₽/м²,51
195889.0,2021-02-01,195 889 ₽/м²,51
212023.0,2021-03-01,212 023 ₽/м²,51
218487.0,2021-04-01,218 487 ₽/м²,51
242857.0,2021-05-01,242 857 ₽/м²,51
219010.0,2021-06-01,219 010 ₽/м²,51
193388.0,2021-07-01,193 388 ₽/м²,51
221311.0,2021-10-01,221 311 ₽/м²,51
211475.0,2021-11-01,211 475 ₽/м²,51
254098.0,2021-12-01,254 098 ₽/м²,51
250000.0,2022-03-01,250 000 ₽/м²,51
235866.0,2022-04-01,235 866 ₽/м²,51
235866.0,2022-05-01,235 866 ₽/м²,51
254923.0,2022-06-01,254 923 ₽/м²,51
262427.0,2022-07-01,262 427 ₽/м²,51
264972.0,2022-08-01,264 972 ₽/м²,51
261382.0,2022-09-01,261 382 ₽/м²,51
258184.0,2022-10-01,258 184 ₽/м²,51
249430.0,2022-11-01,249 430 ₽/м²,51
214187.0,2022-12-01,214 187 ₽/м²,51
214102.0,2023-01-01,214 102 ₽/м²,51
241693.0,2023-02-01,241 693 ₽/м²,51
256802.0,2023-03-01,256 802 ₽/м²,51
231250.0,2023-04-01,231 250 ₽/м²,51
228906.0,2023-05-01,228 906 ₽/м²,51
231914.0,2023-06-01,231 914 ₽/м²,51
240750.0,2023-07-01,240 750 ₽/м²,51
241912.0,2023-08-01,241 912 ₽/м²,51
247137.0,2023-09-01,247 137 ₽/м²,51
243565.0,2023-10-01,243 565 ₽/м²,51
291796.0,2023-11-01,291 796 ₽/м²,51
312297.0,2023-12-01,312 297 ₽/м²,51
300586.0,2024-01-01,300 586 ₽/м²,51
287473.0,2024-02-01,287 473 ₽/м²,51
322282.0,2024-03-01,322 282 ₽/м²,51
327698.0,2024-04-01,327 698 ₽/м²,51
342741.0,2024-05-01,342 741 ₽/м²,51
338729.0,2024-06-01,338 729 ₽/м²,51
340645.0,2024-07-01,340 645 ₽/м²,51
293557.0,2024-08-01,293 557 ₽/м²,51
295582.0,2024-09-01,295 582 ₽/м²,51
281679.0,2024-10-01,281 679 ₽/м²,51
272898.0,2024-11-01,272 898 ₽/м²,51
289829.0,2024-12-01,289 829 ₽/м²,51
301415.0,2025-01-01,301 415 ₽/м²,51
215909.0,2020-02-01,215 909 ₽/м²,52
204545.0,2020-03-01,204 545 ₽/м²,52
204545.0,2020-04-01,204 545 ₽/м²,52
212121.0,2020-08-01,212 121 ₽/м²,52
216667.0,2020-09-01,216 667 ₽/м²,52
216130.0,2020-10-01,216 130 ₽/м²,52
223342.0,2020-11-01,223 342 ₽/м²,52
241919.0,2020-12-01,241 919 ₽/м²,52
239899.0,2021-01-01,239 899 ₽/м²,52
239899.0,2021-02-01,239 899 ₽/м²,52
250653.0,2021-04-01,250 653 ₽/м²,52
266667.0,2021-07-01,266 667 ₽/м²,52
258334.0,2021-08-01,258 334 ₽/м²,52
272727.0,2021-09-01,272 727 ₽/м²,52
244894.0,2021-10-01,244 894 ₽/м²,52
242778.0,2021-11-01,242 778 ₽/м²,52
239140.0,2021-12-01,239 140 ₽/м²,52
260027.0,2022-01-01,260 027 ₽/м²,52
272602.0,2022-02-01,272 602 ₽/м²,52
278388.0,2022-03-01,278 388 ₽/м²,52
285820.0,2022-04-01,285 820 ₽/м²,52
302641.0,2022-05-01,302 641 ₽/м²,52
296912.0,2022-06-01,296 912 ₽/м²,52
288250.0,2022-07-01,288 250 ₽/м²,52
273182.0,2022-08-01,273 182 ₽/м²,52
261638.0,2022-09-01,261 638 ₽/м²,52
270043.0,2022-10-01,270 043 ₽/м²,52
267982.0,2022-11-01,267 982 ₽/м²,52
267982.0,2022-12-01,267 982 ₽/м²,52
282691.0,2023-01-01,282 691 ₽/м²,52
273520.0,2023-02-01,273 520 ₽/м²,52
264905.0,2023-03-01,264 905 ₽/м²,52
267900.0,2023-04-01,267 900 ₽/м²,52
269823.0,2023-05-01,269 823 ₽/м²,52
276873.0,2023-06-01,276 873 ₽/м²,52
294343.0,2023-07-01,294 343 ₽/м²,52
285954.0,2023-08-01,285 954 ₽/м²,52
266974.0,2023-09-01,266 974 ₽/м²,52
256579.0,2023-10-01,256 579 ₽/м²,52
302268.0,2023-12-01,302 268 ₽/м²,52
302268.0,2024-01-01,302 268 ₽/м²,52
318048.0,2024-02-01,318 048 ₽/м²,52
308254.0,2024-03-01,308 254 ₽/м²,52
307256.0,2024-04-01,307 256 ₽/м²,52
308960.0,2024-05-01,308 960 ₽/м²,52
313085.0,2024-06-01,313 085 ₽/м²,52
289113.0,2024-07-01,289 113 ₽/м²,52
264755.0,2024-08-01,264 755 ₽/м²,52
289925.0,2024-09-01,289 925 ₽/м²,52
309091.0,2024-11-01,309 091 ₽/м²,52
309091.0,2024-12-01,309 091 ₽/м²,52
309091.0,2025-01-01,309 091 ₽/м²,52
146912.0,2020-02-01,146 912 ₽/м²,53
146912.0,2020-03-01,146 912 ₽/м²,53
146912.0,2020-04-01,146 912 ₽/м²,53
170456.0,2020-05-01,170 456 ₽/м²,53
170456.0,2020-06-01,170 456 ₽/м²,53
165860.0,2020-07-01,165 860 ₽/м²,53
157501.0,2020-08-01,157 501 ₽/м²,53
164390.0,2020-09-01,164 390 ₽/м²,53
215956.0,2020-10-01,215 956 ₽/м²,53
210487.0,2020-11-01,210 487 ₽/м²,53
196082.0,2020-12-01,196 082 ₽/м²,53
196082.0,2021-01-01,196 082 ₽/м²,53
212361.0,2021-02-01,212 361 ₽/м²,53
213745.0,2021-03-01,213 745 ₽/м²,53
212928.0,2021-04-01,212 928 ₽/м²,53
208294.0,2021-05-01,208 294 ₽/м²,53
184000.0,2021-06-01,184 000 ₽/м²,53
180000.0,2021-07-01,180 000 ₽/м²,53
222737.0,2021-08-01,222 737 ₽/м²,53
223047.0,2021-09-01,223 047 ₽/м²,53
236948.0,2021-10-01,236 948 ₽/м²,53
209506.0,2021-11-01,209 506 ₽/м²,53
212281.0,2021-12-01,212 281 ₽/м²,53
234289.0,2022-01-01,234 289 ₽/м²,53
237413.0,2022-02-01,237 413 ₽/м²,53
248423.0,2022-03-01,248 423 ₽/м²,53
234855.0,2022-04-01,234 855 ₽/м²,53
228133.0,2022-05-01,228 133 ₽/м²,53
229076.0,2022-06-01,229 076 ₽/м²,53
220713.0,2022-07-01,220 713 ₽/м²,53
234212.0,2022-08-01,234 212 ₽/м²,53
214674.0,2022-09-01,214 674 ₽/м²,53
218840.0,2022-10-01,218 840 ₽/м²,53
260895.0,2022-11-01,260 895 ₽/м²,53
274287.0,2022-12-01,274 287 ₽/м²,53
242188.0,2023-01-01,242 188 ₽/м²,53
258982.0,2023-02-01,258 982 ₽/м²,53
258982.0,2023-03-01,258 982 ₽/м²,53
257354.0,2023-04-01,257 354 ₽/м²,53
254424.0,2023-05-01,254 424 ₽/м²,53
244507.0,2023-06-01,244 507 ₽/м²,53
252503.0,2023-07-01,252 503 ₽/м²,53
241636.0,2023-08-01,241 636 ₽/м²,53
251748.0,2023-09-01,251 748 ₽/м²,53
251748.0,2023-10-01,251 748 ₽/м²,53
251748.0,2023-11-01,251 748 ₽/м²,53
251748.0,2023-12-01,251 748 ₽/м²,53
251748.0,2024-01-01,251 748 ₽/м²,53
243484.0,2024-02-01,243 484 ₽/м²,53
243484.0,2024-03-01,243 484 ₽/м²,53
243476.0,2024-04-01,243 476 ₽/м²,53
229289.0,2024-05-01,229 289 ₽/м²,53
213537.0,2024-06-01,213 537 ₽/м²,53
210953.0,2024-07-01,210 953 ₽/м²,53
221084.0,2024-08-01,221 084 ₽/м²,53
231214.0,2024-09-01,231 214 ₽/м²,53
310945.0,2024-10-01,310 945 ₽/м²,53
282344.0,2024-11-01,282 344 ₽/м²,53
344444.0,2024-12-01,344 444 ₽/м²,53
344444.0,2025-01-01,344 444 ₽/м²,53
181342.0,2020-02-01,181 342 ₽/м²,54
180455.0,2020-03-01,180 455 ₽/м²,54
179425.0,2020-04-01,179 425 ₽/м²,54
179093.0,2020-05-01,179 093 ₽/м²,54
180115.0,2020-06-01,180 115 ₽/м²,54
177451.0,2020-07-01,177 451 ₽/м²,54
178158.0,2020-08-01,178 158 ₽/м²,54
186468.0,2020-09-01,186 468 ₽/м²,54
196924.0,2020-10-01,196 924 ₽/м²,54
224007.0,2020-11-01,224 007 ₽/м²,54
212766.0,2020-12-01,212 766 ₽/м²,54
212766.0,2021-01-01,212 766 ₽/м²,54
212766.0,2021-02-01,212 766 ₽/м²,54
212766.0,2021-03-01,212 766 ₽/м²,54
212766.0,2021-04-01,212 766 ₽/м²,54
224371.0,2021-05-01,224 371 ₽/м²,54
243714.0,2021-06-01,243 714 ₽/м²,54
243714.0,2021-07-01,243 714 ₽/м²,54
243714.0,2021-08-01,243 714 ₽/м²,54
226532.0,2021-09-01,226 532 ₽/м²,54
214333.0,2021-10-01,214 333 ₽/м²,54
221451.0,2021-11-01,221 451 ₽/м²,54
243714.0,2021-12-01,243 714 ₽/м²,54
253385.0,2022-01-01,253 385 ₽/м²,54
256286.0,2022-02-01,256 286 ₽/м²,54
264023.0,2022-03-01,264 023 ₽/м²,54
268859.0,2022-04-01,268 859 ₽/м²,54
268859.0,2022-05-01,268 859 ₽/м²,54
261086.0,2022-06-01,261 086 ₽/м²,54
266265.0,2022-07-01,266 265 ₽/м²,54
265724.0,2022-08-01,265 724 ₽/м²,54
262673.0,2022-09-01,262 673 ₽/м²,54
261654.0,2022-10-01,261 654 ₽/м²,54
264329.0,2022-11-01,264 329 ₽/м²,54
263952.0,2022-12-01,263 952 ₽/м²,54
248965.0,2023-01-01,248 965 ₽/м²,54
248965.0,2023-02-01,248 965 ₽/м²,54
263952.0,2023-03-01,263 952 ₽/м²,54
264067.0,2023-04-01,264 067 ₽/м²,54
252801.0,2023-05-01,252 801 ₽/м²,54
246183.0,2023-06-01,246 183 ₽/м²,54
246183.0,2023-07-01,246 183 ₽/м²,54
244973.0,2023-08-01,244 973 ₽/м²,54
248166.0,2023-09-01,248 166 ₽/м²,54
240135.0,2023-10-01,240 135 ₽/м²,54
235903.0,2023-11-01,235 903 ₽/м²,54
235897.0,2023-12-01,235 897 ₽/м²,54
239516.0,2024-01-01,239 516 ₽/м²,54
234110.0,2024-02-01,234 110 ₽/м²,54
208627.0,2024-03-01,208 627 ₽/м²,54
219355.0,2024-04-01,219 355 ₽/м²,54
219355.0,2024-05-01,219 355 ₽/м²,54
219355.0,2024-06-01,219 355 ₽/м²,54
292131.0,2024-08-01,292 131 ₽/м²,54
288927.0,2024-09-01,288 927 ₽/м²,54
284726.0,2024-10-01,284 726 ₽/м²,54
284354.0,2024-11-01,284 354 ₽/м²,54
285419.0,2024-12-01,285 419 ₽/м²,54
284886.0,2025-01-01,284 886 ₽/м²,54
190957.0,2020-02-01,190 957 ₽/м²,55
185873.0,2020-03-01,185 873 ₽/м²,55
182610.0,2020-04-01,182 610 ₽/м²,55
179733.0,2020-05-01,179 733 ₽/м²,55
180634.0,2020-06-01,180 634 ₽/м²,55
181746.0,2020-07-01,181 746 ₽/м²,55
184810.0,2020-08-01,184 810 ₽/м²,55
187333.0,2020-09-01,187 333 ₽/м²,55
212057.0,2020-10-01,212 057 ₽/м²,55
204398.0,2020-11-01,204 398 ₽/м²,55
186486.0,2020-12-01,186 486 ₽/м²,55
186486.0,2021-01-01,186 486 ₽/м²,55
242721.0,2021-07-01,242 721 ₽/м²,55
240359.0,2021-08-01,240 359 ₽/м²,55
257207.0,2021-09-01,257 207 ₽/м²,55
250721.0,2021-10-01,250 721 ₽/м²,55
299679.0,2021-11-01,299 679 ₽/м²,55
305545.0,2021-12-01,305 545 ₽/м²,55
299964.0,2022-01-01,299 964 ₽/м²,55
314848.0,2022-02-01,314 848 ₽/м²,55
311365.0,2022-03-01,311 365 ₽/м²,55
294136.0,2022-04-01,294 136 ₽/м²,55
291460.0,2022-05-01,291 460 ₽/м²,55
278492.0,2022-06-01,278 492 ₽/м²,55
273156.0,2022-07-01,273 156 ₽/м²,55
268148.0,2022-08-01,268 148 ₽/м²,55
270780.0,2022-09-01,270 780 ₽/м²,55
268849.0,2022-10-01,268 849 ₽/м²,55
262188.0,2022-11-01,262 188 ₽/м²,55
229014.0,2022-12-01,229 014 ₽/м²,55
221864.0,2023-01-01,221 864 ₽/м²,55
242899.0,2023-02-01,242 899 ₽/м²,55
236873.0,2023-03-01,236 873 ₽/м²,55
227595.0,2023-04-01,227 595 ₽/м²,55
229339.0,2023-05-01,229 339 ₽/м²,55
231569.0,2023-06-01,231 569 ₽/м²,55
237174.0,2023-07-01,237 174 ₽/м²,55
228753.0,2023-08-01,228 753 ₽/м²,55
213500.0,2023-09-01,213 500 ₽/м²,55
246290.0,2023-11-01,246 290 ₽/м²,55
222778.0,2023-12-01,222 778 ₽/м²,55
218519.0,2024-01-01,218 519 ₽/м²,55
277778.0,2024-03-01,277 778 ₽/м²,55
226667.0,2024-04-01,226 667 ₽/м²,55
224825.0,2024-05-01,224 825 ₽/м²,55
224825.0,2024-06-01,224 825 ₽/м²,55
260071.0,2024-08-01,260 071 ₽/м²,55
240370.0,2024-09-01,240 370 ₽/м²,55
260712.0,2024-10-01,260 712 ₽/м²,55
235185.0,2024-11-01,235 185 ₽/м²,55
235185.0,2024-12-01,235 185 ₽/м²,55
235185.0,2025-01-01,235 185 ₽/м²,55
194267.0,2020-02-01,194 267 ₽/м²,56
183134.0,2020-03-01,183 134 ₽/м²,56
176154.0,2020-04-01,176 154 ₽/м²,56
190759.0,2020-05-01,190 759 ₽/м²,56
177641.0,2020-06-01,177 641 ₽/м²,56
175424.0,2020-07-01,175 424 ₽/м²,56
182259.0,2020-08-01,182 259 ₽/м²,56
194875.0,2020-09-01,194 875 ₽/м²,56
202079.0,2020-10-01,202 079 ₽/м²,56
208777.0,2020-11-01,208 777 ₽/м²,56
189802.0,2020-12-01,189 802 ₽/м²,56
208743.0,2021-01-01,208 743 ₽/м²,56
221377.0,2021-02-01,221 377 ₽/м²,56
245467.0,2021-03-01,245 467 ₽/м²,56
248993.0,2021-04-01,248 993 ₽/м²,56
249322.0,2021-05-01,249 322 ₽/м²,56
244989.0,2021-06-01,244 989 ₽/м²,56
235759.0,2021-07-01,235 759 ₽/м²,56
252841.0,2021-09-01,252 841 ₽/м²,56
264773.0,2021-10-01,264 773 ₽/м²,56
255445.0,2021-11-01,255 445 ₽/м²,56
254103.0,2021-12-01,254 103 ₽/м²,56
254785.0,2022-01-01,254 785 ₽/м²,56
266102.0,2022-02-01,266 102 ₽/м²,56
270905.0,2022-03-01,270 905 ₽/м²,56
256667.0,2022-05-01,256 667 ₽/м²,56
263279.0,2022-06-01,263 279 ₽/м²,56
258569.0,2022-07-01,258 569 ₽/м²,56
256234.0,2022-08-01,256 234 ₽/м²,56
258066.0,2022-09-01,258 066 ₽/м²,56
263633.0,2022-10-01,263 633 ₽/м²,56
271072.0,2022-11-01,271 072 ₽/м²,56
271098.0,2022-12-01,271 098 ₽/м²,56
273138.0,2023-01-01,273 138 ₽/м²,56
260993.0,2023-02-01,260 993 ₽/м²,56
267883.0,2023-03-01,267 883 ₽/м²,56
258736.0,2023-04-01,258 736 ₽/м²,56
257344.0,2023-05-01,257 344 ₽/м²,56
269001.0,2023-06-01,269 001 ₽/м²,56
276756.0,2023-07-01,276 756 ₽/м²,56
255235.0,2023-08-01,255 235 ₽/м²,56
253738.0,2023-09-01,253 738 ₽/м²,56
242687.0,2023-10-01,242 687 ₽/м²,56
241801.0,2023-11-01,241 801 ₽/м²,56
258668.0,2023-12-01,258 668 ₽/м²,56
262592.0,2024-01-01,262 592 ₽/м²,56
250053.0,2024-02-01,250 053 ₽/м²,56
251601.0,2024-03-01,251 601 ₽/м²,56
262259.0,2024-04-01,262 259 ₽/м²,56
246686.0,2024-05-01,246 686 ₽/м²,56
266653.0,2024-06-01,266 653 ₽/м²,56
264782.0,2024-07-01,264 782 ₽/м²,56
260317.0,2024-08-01,260 317 ₽/м²,56
251741.0,2024-09-01,251 741 ₽/м²,56
251167.0,2024-10-01,251 167 ₽/м²,56
245701.0,2024-11-01,245 701 ₽/м²,56
236422.0,2024-12-01,236 422 ₽/м²,56
235397.0,2025-01-01,235 397 ₽/м²,56
180686.0,2020-02-01,180 686 ₽/м²,57
179367.0,2020-03-01,179 367 ₽/м²,57
178414.0,2020-04-01,178 414 ₽/м²,57
179294.0,2020-05-01,179 294 ₽/м²,57
176041.0,2020-06-01,176 041 ₽/м²,57
179674.0,2020-07-01,179 674 ₽/м²,57
188311.0,2020-08-01,188 311 ₽/м²,57
191511.0,2020-09-01,191 511 ₽/м²,57
184102.0,2020-10-01,184 102 ₽/м²,57
199351.0,2020-11-01,199 351 ₽/м²,57
209515.0,2020-12-01,209 515 ₽/м²,57
204762.0,2021-01-01,204 762 ₽/м²,57
209404.0,2021-02-01,209 404 ₽/м²,57
225736.0,2021-03-01,225 736 ₽/м²,57
231363.0,2021-04-01,231 363 ₽/м²,57
230486.0,2021-05-01,230 486 ₽/м²,57
235092.0,2021-06-01,235 092 ₽/м²,57
237881.0,2021-07-01,237 881 ₽/м²,57
243131.0,2021-08-01,243 131 ₽/м²,57
242442.0,2021-09-01,242 442 ₽/м²,57
235120.0,2021-10-01,235 120 ₽/м²,57
248980.0,2021-11-01,248 980 ₽/м²,57
252125.0,2021-12-01,252 125 ₽/м²,57
249584.0,2022-01-01,249 584 ₽/м²,57
258994.0,2022-02-01,258 994 ₽/м²,57
270500.0,2022-03-01,270 500 ₽/м²,57
266073.0,2022-04-01,266 073 ₽/м²,57
246683.0,2022-05-01,246 683 ₽/м²,57
246760.0,2022-06-01,246 760 ₽/м²,57
236445.0,2022-07-01,236 445 ₽/м²,57
256455.0,2022-08-01,256 455 ₽/м²,57
247060.0,2022-09-01,247 060 ₽/м²,57
237760.0,2022-10-01,237 760 ₽/м²,57
253612.0,2022-11-01,253 612 ₽/м²,57
239660.0,2022-12-01,239 660 ₽/м²,57
245467.0,2023-01-01,245 467 ₽/м²,57
249546.0,2023-02-01,249 546 ₽/м²,57
251737.0,2023-03-01,251 737 ₽/м²,57
256025.0,2023-04-01,256 025 ₽/м²,57
256679.0,2023-05-01,256 679 ₽/м²,57
254048.0,2023-06-01,254 048 ₽/м²,57
243956.0,2023-07-01,243 956 ₽/м²,57
278928.0,2023-08-01,278 928 ₽/м²,57
288069.0,2023-09-01,288 069 ₽/м²,57
331663.0,2023-10-01,331 663 ₽/м²,57
314514.0,2023-11-01,314 514 ₽/м²,57
319847.0,2023-12-01,319 847 ₽/м²,57
309772.0,2024-01-01,309 772 ₽/м²,57
310077.0,2024-02-01,310 077 ₽/м²,57
305006.0,2024-03-01,305 006 ₽/м²,57
299124.0,2024-04-01,299 124 ₽/м²,57
290878.0,2024-05-01,290 878 ₽/м²,57
283253.0,2024-06-01,283 253 ₽/м²,57
296364.0,2024-07-01,296 364 ₽/м²,57
285177.0,2024-08-01,285 177 ₽/м²,57
304497.0,2024-09-01,304 497 ₽/м²,57
288980.0,2024-10-01,288 980 ₽/м²,57
289053.0,2024-11-01,289 053 ₽/м²,57
292739.0,2024-12-01,292 739 ₽/м²,57
303651.0,2025-01-01,303 651 ₽/м²,57
227273.0,2020-02-01,227 273 ₽/м²,58
212303.0,2020-03-01,212 303 ₽/м²,58
227273.0,2020-04-01,227 273 ₽/м²,58
227273.0,2020-05-01,227 273 ₽/м²,58
227273.0,2020-06-01,227 273 ₽/м²,58
241302.0,2020-07-01,241 302 ₽/м²,58
202208.0,2020-08-01,202 208 ₽/м²,58
189412.0,2020-11-01,189 412 ₽/м²,58
204969.0,2020-12-01,204 969 ₽/м²,58
213665.0,2021-01-01,213 665 ₽/м²,58
209590.0,2021-02-01,209 590 ₽/м²,58
232287.0,2021-03-01,232 287 ₽/м²,58
220385.0,2021-04-01,220 385 ₽/м²,58
223746.0,2021-05-01,223 746 ₽/м²,58
244916.0,2021-06-01,244 916 ₽/м²,58
272727.0,2021-07-01,272 727 ₽/м²,58
263323.0,2021-08-01,263 323 ₽/м²,58
257033.0,2021-09-01,257 033 ₽/м²,58
263563.0,2021-10-01,263 563 ₽/м²,58
259961.0,2021-11-01,259 961 ₽/м²,58
269375.0,2021-12-01,269 375 ₽/м²,58
272727.0,2022-01-01,272 727 ₽/м²,58
262898.0,2022-02-01,262 898 ₽/м²,58
254454.0,2022-03-01,254 454 ₽/м²,58
290526.0,2022-04-01,290 526 ₽/м²,58
293645.0,2022-05-01,293 645 ₽/м²,58
299375.0,2022-06-01,299 375 ₽/м²,58
318519.0,2022-07-01,318 519 ₽/м²,58
302723.0,2022-08-01,302 723 ₽/м²,58
280603.0,2022-09-01,280 603 ₽/м²,58
278838.0,2022-10-01,278 838 ₽/м²,58
269304.0,2022-11-01,269 304 ₽/м²,58
274217.0,2022-12-01,274 217 ₽/м²,58
272122.0,2023-01-01,272 122 ₽/м²,58
272122.0,2023-02-01,272 122 ₽/м²,58
272015.0,2023-03-01,272 015 ₽/м²,58
271904.0,2023-04-01,271 904 ₽/м²,58
271729.0,2023-05-01,271 729 ₽/м²,58
273251.0,2023-06-01,273 251 ₽/м²,58
275032.0,2023-07-01,275 032 ₽/м²,58
276005.0,2023-08-01,276 005 ₽/м²,58
276514.0,2023-09-01,276 514 ₽/м²,58
277748.0,2023-10-01,277 748 ₽/м²,58
308333.0,2023-11-01,308 333 ₽/м²,58
267769.0,2023-12-01,267 769 ₽/м²,58
268975.0,2024-01-01,268 975 ₽/м²,58
267769.0,2024-02-01,267 769 ₽/м²,58
295801.0,2024-03-01,295 801 ₽/м²,58
294585.0,2024-04-01,294 585 ₽/м²,58
310668.0,2024-05-01,310 668 ₽/м²,58
312693.0,2024-06-01,312 693 ₽/м²,58
304210.0,2024-07-01,304 210 ₽/м²,58
293793.0,2024-08-01,293 793 ₽/м²,58
300987.0,2024-09-01,300 987 ₽/м²,58
296003.0,2024-10-01,296 003 ₽/м²,58
287780.0,2024-11-01,287 780 ₽/м²,58
287780.0,2024-12-01,287 780 ₽/м²,58
319901.0,2025-01-01,319 901 ₽/м²,58
195947.0,2020-02-01,195 947 ₽/м²,59
252636.0,2020-07-01,252 636 ₽/м²,59
244505.0,2020-08-01,244 505 ₽/м²,59
244167.0,2020-09-01,244 167 ₽/м²,59
244583.0,2020-10-01,244 583 ₽/м²,59
219697.0,2020-12-01,219 697 ₽/м²,59
219697.0,2021-01-01,219 697 ₽/м²,59
258333.0,2021-04-01,258 333 ₽/м²,59
275999.0,2021-05-01,275 999 ₽/м²,59
270436.0,2021-06-01,270 436 ₽/м²,59
264605.0,2021-07-01,264 605 ₽/м²,59
265059.0,2021-08-01,265 059 ₽/м²,59
266968.0,2021-09-01,266 968 ₽/м²,59
266608.0,2021-10-01,266 608 ₽/м²,59
264362.0,2021-11-01,264 362 ₽/м²,59
252654.0,2021-12-01,252 654 ₽/м²,59
251421.0,2022-01-01,251 421 ₽/м²,59
242678.0,2022-02-01,242 678 ₽/м²,59
274045.0,2022-03-01,274 045 ₽/м²,59
272649.0,2022-04-01,272 649 ₽/м²,59
267632.0,2022-05-01,267 632 ₽/м²,59
253441.0,2022-06-01,253 441 ₽/м²,59
276144.0,2022-07-01,276 144 ₽/м²,59
242678.0,2022-08-01,242 678 ₽/м²,59
238494.0,2022-09-01,238 494 ₽/м²,59
247513.0,2022-10-01,247 513 ₽/м²,59
241245.0,2022-11-01,241 245 ₽/м²,59
233642.0,2022-12-01,233 642 ₽/м²,59
252551.0,2023-01-01,252 551 ₽/м²,59
271837.0,2023-02-01,271 837 ₽/м²,59
258689.0,2023-03-01,258 689 ₽/м²,59
254900.0,2023-04-01,254 900 ₽/м²,59
254536.0,2023-05-01,254 536 ₽/м²,59
257950.0,2023-06-01,257 950 ₽/м²,59
262500.0,2023-07-01,262 500 ₽/м²,59
