"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
239102,"2024-12-01","239 102 ₽/м²",94,"Москва, улица Генерала Тюленева, 23К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic",1977,16,2.48,"Железобетонные",2,"4 пассажирских",207,"Нет","Нет","Да","Нет",790,1298,1956,"Генерала Тюленева","Тёплый Стан","Тютчевская",790,"Генерала Тюленева",1298,"Тёплый Стан",508,1.6248,147157.80403742,38138,0,0.607891297469552,1,"7"
244568,"2025-01-01","244 568 ₽/м²",94,"Москва, улица Генерала Тюленева, 23К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic",1977,16,2.48,"Железобетонные",2,"4 пассажирских",207,"Нет","Нет","Да","Нет",790,1298,1956,"Генерала Тюленева","Тёплый Стан","Тютчевская",790,"Генерала Тюленева",1298,"Тёплый Стан",508,1.6248,150521.910388971,20747,0,0.607891297469552,1,"6"
268343,"2025-02-01","268 343 ₽/м²",94,"Москва, улица Генерала Тюленева, 23К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic",1977,16,2.48,"Железобетонные",2,"4 пассажирских",207,"Нет","Нет","Да","Нет",790,1298,1956,"Генерала Тюленева","Тёплый Стан","Тютчевская",790,"Генерала Тюленева",1298,"Тёплый Стан",508,1.6248,165154.480551452,15638,0,0.607891297469552,1,"5"
155028,"2020-03-01","155 028 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1,155028,145,1,0.558379846866095,1,"1546"
175000,"2020-06-01","175 000 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.0508,166539.779215836,140,1,0.558379846866095,1,"1547"
171341,"2020-07-01","171 341 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.0508,163057.670346403,285,1,0.558379846866095,1,"1548"
189445,"2020-08-01","189 445 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.0508,180286.448420251,231,1,0.558379846866095,1,"1549"
191296,"2020-09-01","191 296 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.1582,165166.637886375,165,1,0.558379846866095,1,"1550"
177500,"2020-10-01","177 500 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.1582,153255.050941116,171,1,0.558379846866095,1,"1551"
177500,"2020-11-01","177 500 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.1582,153255.050941116,1252,1,0.558379846866095,1,"1552"
191667,"2020-12-01","191 667 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2571,152467.584122186,3965,1,0.558379846866095,1,"1553"
203036,"2021-01-01","203 036 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2571,161511.415161881,4242,1,0.558379846866095,1,"1554"
214405,"2021-02-01","214 405 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2571,170555.246201575,2360,1,0.558379846866095,1,"1555"
240000,"2021-03-01","240 000 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2618,190204.46980504,5047,1,0.558379846866095,1,"1556"
229202,"2021-04-01","229 202 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2618,181646.853701062,4886,1,0.558379846866095,1,"1557"
228727,"2021-05-01","228 727 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.2618,181270.407354573,3581,1,0.558379846866095,1,"1558"
226389,"2021-06-01","226 389 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.3949,162297.655745932,8302,1,0.558379846866095,1,"1559"
237037,"2021-07-01","237 037 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.3949,169931.177862212,15217,1,0.558379846866095,1,"1560"
278029,"2021-08-01","278 029 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.3949,199318.230697541,7491,1,0.558379846866095,1,"1561"
274770,"2021-09-01","274 770 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.4572,188560.252539116,11447,1,0.558379846866095,1,"1562"
261365,"2021-10-01","261 365 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.4572,179361.103486138,3829,1,0.558379846866095,1,"1563"
241260,"2021-11-01","241 260 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.4572,165564.095525666,5839,1,0.558379846866095,1,"1564"
241902,"2021-12-01","241 902 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5085,160359.297315214,8106,1,0.558379846866095,1,"1565"
231270,"2022-01-01","231 270 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5085,153311.236327478,5887,1,0.558379846866095,1,"1566"
241399,"2022-02-01","241 399 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5085,160025.853496851,4637,1,0.558379846866095,1,"1567"
226667,"2022-03-01","226 667 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5334,147819.877396635,6103,1,0.558379846866095,1,"1568"
281488,"2022-05-01","281 488 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5334,183571.149080475,6927,1,0.558379846866095,1,"1569"
281488,"2022-06-01","281 488 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5665,179692.307692308,9903,1,0.558379846866095,1,"1570"
281488,"2022-07-01","281 488 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5665,179692.307692308,5384,1,0.558379846866095,1,"1571"
286183,"2022-08-01","286 183 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5665,182689.435046282,6974,1,0.558379846866095,1,"1572"
273196,"2022-09-01","273 196 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5985,170907.725993119,6155,1,0.558379846866095,1,"1573"
257029,"2022-10-01","257 029 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5985,160793.869252424,14684,1,0.558379846866095,1,"1574"
259074,"2022-11-01","259 074 ₽/м²",95,"Москва, улица Теплый Стан, 21К6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic",1973,9,2.64,"Другие",8,"8 пассажирских",287,"Нет","Нет","Да","Нет",669,2301,2408,"Генерала Тюленева","Тютчевская","Тёплый Стан",669,"Генерала Тюленева",2408,"Тёплый Стан",1739,1.5985,162073.193619018,24961,1,0.558379846866095,1,"1575"
