"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
308200,"2023-10-01","308 200 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6539,186347.42124675,14628,1,0.591511768288749,1,"699"
285283,"2023-11-01","285 283 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6539,172491.081685713,15790,1,0.591511768288749,1,"700"
301460,"2023-12-01","301 460 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7045,176861.249633324,13278,1,0.591511768288749,1,"701"
299695,"2024-01-01","299 695 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7045,175825.755353476,19351,1,0.591511768288749,1,"702"
306996,"2024-02-01","306 996 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7045,180109.122909944,15252,1,0.591511768288749,1,"703"
302299,"2024-03-01","302 299 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6694,181082.42482329,15879,1,0.591511768288749,1,"704"
290115,"2024-04-01","290 115 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6694,173783.994249431,10367,1,0.591511768288749,1,"705"
288823,"2024-05-01","288 823 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6694,173010.063495867,12641,1,0.591511768288749,1,"706"
300192,"2024-06-01","300 192 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7547,171078.816891776,21350,1,0.591511768288749,1,"707"
298842,"2024-07-01","298 842 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7547,170309.454607625,14210,1,0.591511768288749,1,"708"
297912,"2024-08-01","297 912 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.7547,169779.449478543,28204,1,0.591511768288749,1,"709"
315098,"2024-09-01","315 098 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6769,187905.06291371,78510,1,0.591511768288749,1,"710"
306412,"2024-10-01","306 412 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6769,182725.266861471,19733,1,0.591511768288749,1,"711"
320498,"2024-11-01","320 498 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6769,191125.29071501,17202,1,0.591511768288749,1,"712"
331927,"2024-12-01","331 927 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6248,204287.912358444,38138,1,0.591511768288749,1,"713"
324405,"2025-01-01","324 405 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6248,199658.419497784,20747,1,0.591511768288749,1,"714"
313723,"2025-02-01","313 723 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,9,2.64,"Железобетонные",8,"8 пассажирских",288,"Нет","Нет","Нет","Нет",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,1.6248,193084.071885771,15638,1,0.591511768288749,1,"715"
138462,"2020-03-01","138 462 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1,138462,145,1,0.394707719118309,1,"716"
164626,"2020-07-01","164 626 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1,164626,285,1,0.394707719118309,1,"717"
210854,"2020-08-01","210 854 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1,210854,231,1,0.394707719118309,1,"718"
216214,"2020-09-01","216 214 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.1582,186681.056812295,165,1,0.394707719118309,1,"719"
213120,"2020-10-01","213 120 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.1582,184009.670177862,171,1,0.394707719118309,1,"720"
213120,"2020-11-01","213 120 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.1582,184009.670177862,1252,1,0.394707719118309,1,"721"
213120,"2020-12-01","213 120 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2571,169533.052263145,3965,1,0.394707719118309,1,"722"
227778,"2021-01-01","227 778 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2571,181193.222496221,4242,1,0.394707719118309,1,"723"
241667,"2021-02-01","241 667 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2571,192241.667329568,2360,1,0.394707719118309,1,"724"
242262,"2021-03-01","242 262 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2618,191997.146932953,5047,1,0.394707719118309,1,"725"
238065,"2021-04-01","238 065 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2618,188670.946267237,4886,1,0.394707719118309,1,"726"
234463,"2021-05-01","234 463 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.2618,185816.294182913,3581,1,0.394707719118309,1,"727"
229944,"2021-06-01","229 944 ₽/м²",45,"Москва, улица Академика Виноградова, 4К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=34.1&roomsCount=1&offerId=305930485&floor=floorOne&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",96,"Нет","Нет","Да","Нет",988,2683,4063,"Генерала Тюленева","Тёплый Стан","Коньково",988,"Генерала Тюленева",2683,"Тёплый Стан",1695,1.3949,164846.225535881,8302,1,0.394707719118309,1,"728"
